application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason
APP404888,FC02711,2024-09-07,Buy Now Pay Later,Website,Android,39,Male,Tier 2,Self-Employed,70043.0,2111.0,550.0,50,Verified,7800.0,,6,27.72,,Rejected,0,,,,,0,1,12,9.0,Income below threshold
APP406149,FC02733,2024-06-01,Credit Line,Partner Merchant,Android,44,Female,Tier 3,Salaried,83719.0,568.0,840.0,30,Verified,160300.0,160300.0,12,16.07,14549.0,Approved,0,,,,,0,0,7,9.0,
APP401237,FC04832,04-11-2024,Personal Loan,Website,Android,21,Female,Tier 1,Salaried,27446.0,1258.0,610.0,92,Verified,55500.0,,24,24.33,,Rejected,0,,,,,0,2,4,3.0,Low credit score
APP400745,FC05630,2024-10-27,Personal Loan,Mobile App,Android,28,Male,Tier 3,Salaried,24686.0,351.0,790.0,36,Failed,1000.0,900.0,36,19.83,33.0,Approved,1,4.7,23.0,0.0,0.0,0,2,5,,
APP404804,FC01936,2024-06-09,Small Business Loan,DSA Agent,Not Captured,34,Male,Tier 1,Salaried,16344.0,22399.0,630.0,40,Pending,337100.0,,18,28.94,,Rejected,0,,,,,0,3,2,6.0,Low credit score
APP401470,FC00909,2024-02-21,Buy Now Pay Later,DSA Agent,Android,28,Male,Tier 2,Salaried,47353.0,17537.0,796.0,41,Verified,8900.0,8900.0,3,20.99,3071.0,Approved,1,8.0,0.0,0.0,0.0,0,0,4,5.0,
APP401505,FC05542,2024-07-22,Small Business Loan,Partner Merchant,Android,35,Male,Tier 1,gig worker,32950.0,1611.0,720.0,77,Verified,124600.0,124600.0,6,24.27,22261.0,Approved,1,18.3,4.0,0.0,0.0,0,0,9,8.0,
APP402127,FC03759,2023-11-27,Personal Loan,Website,Not Captured,29,Female,Tier 2,Gig-Worker,29304.0,3519.0,679.0,27,Pending,251800.0,250000.0,48,20.99,7740.0,Approved,1,12.6,27.0,0.0,0.0,0,0,7,9.0,
APP406145,FC02743,19-08-2024,Personal Loan,Referral,Android,47,Female,Tier 1,Salaried,36981.0,17297.0,584.0,14,Verified,76700.0,,48,27.3,,Rejected,0,,,,,0,1,5,,Low credit score
APP400991,FC00119,18-12-2023,Two Wheeler Loan,Mobile App,Android,39,Male,Tier 1,Self Employed,72343.0,5162.0,739.0,112,Verified,121700.0,,48,20.84,,Under Review,0,,,,,0,2,5,5.0,
APP406887,FC02028,2023-10-29,Personal Loan,Mobile App,Android,28,Male,Tier 2,Self Employed,126648.0,3391.0,768.0,100,Pending,161800.0,121200.0,48,23.67,3929.0,Approved,1,31.0,15.0,0.0,0.0,0,2,6,,
APP400572,FC02972,2024-03-01,Personal Loan,Partner Merchant,Android,32,Male,Tier 1,Self Employed,64587.0,1748.0,677.0,15,Pending,175200.0,,36,21.52,,Rejected,0,,,,,0,0,6,8.0,Income below threshold
APP402903,FC03773,18-05-2024,Credit Line,Mobile App,Android,37,Male,Tier 2,Salaried,61471.0,3283.0,804.0,57,Pending,120200.0,118400.0,36,21.56,4495.0,Approved,1,9.5,19.0,0.0,0.0,0,0,7,3.0,
APP406771,FC01472,02/05/24,Credit Line,Referral,Android,31,Male,Tier 2,Salaried,81191.0,5252.0,877.0,21,Verified,208000.0,164900.0,12,16.76,15021.0,Approved,1,22.3,1.0,57.0,0.0,0,1,3,8.0,
APP401408,FC05709,2024-03-04,Personal Loan,Mobile App,Android,29,Female,Tier 1,Salaried,49782.0,773.0,757.0,11,Verified,165000.0,153700.0,18,20.76,10010.0,Approved,1,8.7,10.0,0.0,0.0,0,0,2,0.0,
APP406828,FC00642,08-06-2024,Personal Loan,Mobile App,Android,23,Female,Tier 1,Salaried,54957.0,5358.0,723.0,23,Verified,321400.0,276100.0,6,22.78,49122.0,Approved,1,7.9,2.0,19.0,0.0,1,1,8,,
APP406537,FC00995,2024-08-13,Small Business Loan,Mobile App,iOS,30,Female,Tier 1,Salaried,48275.0,5319.0,626.0,75,Verified,268700.0,215600.0,48,27.51,7454.0,Approved,1,25.1,33.0,0.0,0.0,0,2,5,3.0,
APP403368,FC05030,2024-09-24,Credit Line,Mobile App,Android,40,Male,Tier 1,Salaried,57860.0,1296.0,724.0,25,Verified,173400.0,433500.0,12,22.97,12792.0,Approved,1,13.9,3.0,0.0,0.0,0,1,6,5.0,
APP402008,FC03480,2024-07-15,Personal Loan,Referral,Android,37,Male,Tier 1,Self Employed,22881.0,3269.0,754.0,82,Verified,98000.0,,24,20.37,,Under Review,0,,,,,0,1,6,,
APP403498,FC01064,2023-09-04,Credit Line,Mobile App,Android,35,Female,Tier 1,Salaried,27007.0,3319.0,845.0,37,Verified,166100.0,92200.0,6,17.18,16146.0,Approved,1,9.0,5.0,0.0,0.0,0,1,6,8.0,
APP402480,FC04628,2023-09-13,Credit Line,Website,iOS,35,Male,Tier 2,Salaried,64718.0,13361.0,718.0,51,Verified,123800.0,,36,20.32,,Under Review,0,,,,,0,0,3,8.0,
APP404265,FC03133,2023-12-14,Two Wheeler Loan,Mobile App,Android,30,Female,Tier 1,Salaried,76824.0,5208.0,734.0,45,Verified,108400.0,96900.0,48,19.65,2931.0,Approved,1,9.9,18.0,0.0,0.0,0,1,9,6.0,
APP401362,FC02106,03-09-2024,Buy Now Pay Later,Partner Merchant,iOS,44,Male,Tier 2,Student,7566.0,179.0,,31,verified,6000.0,,3,20.45,,Under Review,0,,,,,0,1,7,9.0,
APP403042,FC05354,2024-09-14,Buy Now Pay Later,Partner Merchant,Not Captured,36,Male,Tier 1,Salaried,5000.0,6129.0,664.0,45,Verified,6900.0,,6,24.32,,Rejected,0,,,,,0,0,7,7.0,KYC mismatch
APP402086,FC01938,24-03-2024,Small Business Loan,Referral,Android,34,Male,Tier 2,Gig Worker,8717.0,2123.0,818.0,12,Verified,491500.0,,48,19.33,,Under Review,0,,,,,0,2,7,8.0,
APP406327,FC00811,2023-11-02,Two Wheeler Loan,Website,Android,31,Male,Tier 1,Salaried,78225.0,2268.0,,34,Failed,98700.0,,12,20.25,,Rejected,0,,,,,0,2,4,8.0,Low credit score
APP406155,FC00849,20/09/24,Credit Line,Mobile App,iOS,23,Male,Tier 2,Salaried,47353.0,14789.0,681.0,73,verified,139700.0,,24,22.64,,Rejected,0,,,,,0,0,2,4.0,High existing obligations
APP405755,FC04628,2024-04-22,Personal Loan,Mobile App,Android,44,Male,Tier 1,Salaried,48399.0,5024.0,562.0,19,Verified,55200.0,,24,26.36,,Under Review,0,,,,,0,0,4,7.0,
APP401020,FC00712,2024-05-14,Small Business Loan,Mobile App,Android,22,Female,Tier 1,Self Employed,,22234.0,751.0,57,Verified,773600.0,599900.0,36,22.64,23110.0,Approved,0,,,,,0,0,5,6.0,
APP404667,FC01687,2023-10-03,Credit Line,Mobile App,Android,24,Male,Tier 1,salaried,106461.0,783.0,770.0,38,Verified,75400.0,61700.0,6,21.27,10931.0,Approved,1,11.8,2.0,0.0,0.0,0,0,6,,
APP404995,FC01001,2024-04-24,Buy Now Pay Later,Partner Merchant,Android,42,Female,Tier 1,Student,8381.0,1077.0,759.0,55,Verified,4700.0,4100.0,1,20.26,4169.0,Approved,1,17.8,0.0,0.0,0.0,0,1,7,4.0,
APP405584,FC02337,2023-10-03,Personal Loan,DSA Agent,Android,38,Male,Tier 1,Gig Worker,,2031.0,707.0,7,Failed,44900.0,,24,22.5,,Under Review,0,,,,,0,0,10,10.0,
APP400856,FC00747,2024-01-02,Two Wheeler Loan,Website,Android,34,Male,Tier 2,Self Employed,12033.0,10059.0,657.0,64,Verified,74600.0,,18,22.77,,Rejected,0,,,,,0,0,14,6.0,High existing obligations
APP404203,FC02176,2024-06-03,Small Business Loan,DSA Agent,Android,43,Female,Tier 1,Self Employed,70906.0,10765.0,655.0,29,Verified,105900.0,,24,20.4,,Rejected,0,,,,,0,0,4,,High existing obligations
APP404451,FC04709,2024-06-12,Small Business Loan,Mobile App,Android,33,Male,Tier 3,Gig Worker,36277.0,1832.0,671.0,49,Verified,564000.0,,36,23.37,,Rejected,0,,,,,0,2,7,6.0,Low credit score
APP405453,FC01920,2024-11-20,Credit Line,DSA Agent,Android,38,Female,Tier 1,SALARIED,94461.0,255.0,716.0,6,Verified,310600.0,243400.0,6,21.78,43182.0,Approved,1,16.2,4.0,0.0,0.0,0,1,7,,
APP401114,FC02531,03/10/24,Small Business Loan,Mobile App,Android,30,Male,Tier 2,Salaried,41385.0,8954.0,736.0,60,Verified,409600.0,,12,22.43,,Rejected,0,,,,,0,0,12,10.0,Income below threshold
APP406523,FC03168,17/09/23,Small Business Loan,Website,Android,24,Female,Tier 2,Self Employed,61472.0,9681.0,734.0,31,Verified,303200.0,,6,21.55,,Under Review,0,,,,,0,1,8,6.0,
APP406143,FC03098,2024-02-06,Buy Now Pay Later,Mobile App,Not Captured,33,Male,Tier 2,Salaried,34163.0,9887.0,774.0,69,Verified,9600.0,8100.0,1,17.0,8215.0,Approved,1,15.3,1.0,0.0,0.0,0,0,1,,
APP406660,FC03055,2024-09-09,Two Wheeler Loan,Referral,iOS,39,Male,Tier 1,Self Employed,116113.0,15192.0,729.0,14,Verified,74600.0,,12,22.66,,Rejected,0,,,,,0,2,2,,KYC mismatch
APP400815,FC00440,2024-03-16,Personal Loan,Mobile App,Android,29,Female,Tier 1,Self Employed,42118.0,8650.0,507.0,29,VERIFIED,222400.0,,36,29.04,,Rejected,0,,,,,0,2,6,6.0,Thin credit file
APP406397,FC01590,2024-09-19,Small Business Loan,DSA Agent,Android,30,Female,Tier 1,Salaried,93748.0,10518.0,643.0,90,Verified,448900.0,,12,24.05,,Under Review,0,,,,,0,0,4,6.0,
APP401965,FC04488,15-09-2024,Credit Line,Partner Merchant,Not Captured,40,Male,Tier 1,Salaried,26122.0,6165.0,708.0,66,Verified,38500.0,,12,23.02,,Rejected,0,,,,,0,0,7,4.0,KYC mismatch
APP405263,FC01311,2024-02-01,Buy Now Pay Later,Mobile App,iOS,18,Male,Tier 1,Salaried,97576.0,2445.0,705.0,18,Failed,1000.0,1000.0,3,22.16,346.0,Approved,1,2.9,1.0,22.0,0.0,0,0,5,,
APP400920,FC02767,2023-10-01,Small Business Loan,Mobile App,Android,24,Female,Tier 1,Self Employed,122804.0,4407.0,816.0,20,Verified,196400.0,184500.0,18,19.1,11869.0,Approved,1,21.3,11.0,0.0,0.0,0,0,2,9.0,
APP401083,FC04310,2023-11-22,Personal Loan,Mobile App,Android,26,Male,Tier 2,Salaried,22714.0,972.0,671.0,32,Verified,322600.0,322600.0,6,24.6,57690.0,Approved,0,,,,,0,2,10,,
APP400447,FC05065,2024-04-03,Personal Loan,Mobile App,Android,41,Female,Tier 2,Salaried,9785.0,8159.0,694.0,33,Failed,191400.0,,6,19.7,,Rejected,0,,,,,0,0,3,,Low credit score
APP404503,FC02054,2023-10-01,PERSONAL LOAN,Website,Android,32,Female,Tier 1,Salaried,,6171.0,900.0,35,Verified,143900.0,143900.0,6,13.84,24961.0,Approved,1,8.0,0.0,0.0,0.0,0,1,5,,
APP405118,FC01968,05-03-2024,Buy Now Pay Later,Mobile App,Android,36,Male,Tier 3,Salaried,24043.0,1180.0,575.0,34,Verified,7800.0,,6,27.4,,Rejected,0,,,,,0,0,7,6.0,KYC mismatch
APP405368,FC04992,2024-09-01,Two Wheeler Loan,Mobile App,Not Captured,35,Male,Tier 1,Salaried,49976.0,295.0,739.0,29,Verified,74000.0,74000.0,24,18.9,3727.0,Approved,1,10.6,14.0,0.0,0.0,0,0,9,,
APP403240,FC02085,2024-02-08,Small Business Loan,Mobile App,Android,45,Male,Tier 3,Gig Worker,21338.0,2391.0,831.0,135,Verified,346400.0,244500.0,12,16.89,22287.0,Approved,1,0.9,10.0,0.0,0.0,0,1,16,3.0,
APP405100,FC03524,2024-03-21,Small Business Loan,Mobile App,Android,20,Female,Tier 2,Student,5000.0,4676.0,679.0,75,Verified,73900.0,,48,24.19,,Rejected,0,,,,,0,0,7,7.0,High existing obligations
APP402456,FC03950,2024-09-28,Buy Now Pay Later,Partner Merchant,Android,26,Female,Tier 1,Salaried,46089.0,2772.0,701.0,55,Verified,10900.0,,1,21.79,,Under Review,0,,,,,0,1,11,5.0,
APP403577,FC04345,2023-11-04,Credit Line,Partner Merchant,Android,36,Male,Tier 2,Gig Worker,10777.0,4026.0,,27,Failed,208200.0,,48,24.67,,Rejected,0,,,,,0,1,7,,Income below threshold
APP404882,FC05476,12-08-2024,Buy Now Pay Later,Website,iOS,50,Female,Tier 3,Self Employed,,7757.0,754.0,21,VERIFIED,4800.0,4600.0,6,19.54,811.0,Approved,1,15.9,3.0,0.0,0.0,0,1,2,,
APP406689,FC01506,2024-05-28,Two Wheeler Loan,DSA Agent,Android,20,Male,Tier 1,Salaried,77187.0,1188.0,686.0,65,Verified,97900.0,,36,25.51,,Rejected,0,,,,,0,2,6,8.0,Income below threshold
APP405739,FC00802,2024-08-10,Buy Now Pay Later,Mobile App,Android,36,Male,Tier 1,salaried,27131.0,1546.0,681.0,29,Verified,6700.0,4600.0,6,24.4,822.0,Approved,1,3.6,2.0,0.0,0.0,0,1,8,,
APP402559,FC01954,2024-05-12,Credit Line,Mobile App,iOS,35,Male,Tier 3,Salaried,93851.0,7940.0,,15,Verified,26900.0,25200.0,48,25.16,838.0,Approved,1,15.9,14.0,11.0,0.0,0,1,6,4.0,
APP402460,FC04610,23-12-2023,Two Wheeler Loan,Partner Merchant,Android,35,Male,Tier 1,Salaried,71116.0,3086.0,800.0,69,Verified,78400.0,38300.0,18,20.42,2488.0,Approved,1,12.6,10.0,0.0,0.0,0,1,6,,
APP404349,FC05424,2023-10-30,Two Wheeler Loan,Website,Android,30,Male,Tier 1,Salaried,19688.0,4215.0,808.0,56,Verified,93300.0,74800.0,24,19.76,3798.0,Approved,0,,,,,0,1,4,5.0,
APP400985,FC03599,2024-08-12,Buy Now Pay Later,Website,iOS,27,Female,Tier 2,Salaried,32223.0,1204.0,636.0,44,Verified,5100.0,,3,24.9,,Rejected,0,,,,,0,1,3,4.0,KYC mismatch
APP401682,FC04013,2023-10-12,Personal Loan,Partner Merchant,iOS,38,Female,Tier 1,Self Employed,57640.0,6547.0,630.0,100,Verified,40400.0,,48,26.08,,Rejected,0,,,,,0,1,11,8.0,Thin credit file
APP405218,FC04689,2024-10-08,personal loan,Mobile App,Android,41,Female,Tier 2,Salaried,41000.0,420.0,628.0,27,verified,102000.0,,6,25.41,,Rejected,0,,,,,0,1,5,,Income below threshold
APP406079,FC03596,2024-11-23,Small Business Loan,Mobile App,Android,41,Female,Tier 2,Self Employed,5000.0,13406.0,738.0,28,Verified,532800.0,,12,20.6,,Rejected,0,,,,,0,1,9,,KYC mismatch
APP401944,FC00131,2024-04-12,Personal Loan,Website,Android,24,Male,Tier 1,Self Employed,43377.0,4379.0,641.0,24,Verified,108800.0,95500.0,18,25.26,6429.0,Approved,0,,,,,0,0,3,,
APP405273,FC00703,2024-09-09,Buy Now Pay Later,Mobile App,Android,24,Female,Tier 1,Salaried,73221.0,6548.0,867.0,18,Verified,10600.0,26500.0,3,16.55,2604.0,Approved,1,3.2,1.0,0.0,0.0,0,0,4,1.0,
APP404252,FC02668,2024-03-23,Personal Loan,Partner Merchant,Android,38,Female,Tier 2,Gig Worker,24949.0,1370.0,619.0,44,Verified,207200.0,,12,25.41,,Rejected,0,,,,,0,1,2,7.0,Thin credit file
APP406632,FC03953,2024-03-05,Small Business Loan,Mobile App,Android,38,Male,Tier 1,Salaried,,2944.0,656.0,36,Verified,400300.0,,48,25.28,,Under Review,0,,,,,0,0,8,8.0,
APP403527,FC05069,2023-11-30,Personal Loan,Partner Merchant,Android,37,Male,Tier 2,Salaried,27289.0,1564.0,738.0,68,Verified,142100.0,,18,22.27,,Rejected,0,,,,,0,2,8,8.0,Thin credit file
APP400217,FC03204,2024-08-10,Buy Now Pay Later,Website,Android,41,Male,Tier 2,SALARIED,29917.0,4919.0,804.0,17,Verified,12800.0,,6,19.07,,Rejected,0,,,,,0,0,10,6.0,Thin credit file
APP404714,FC01895,2024-08-18,Buy Now Pay Later,Mobile App,Android,26,Male,Tier 1,Salaried,30842.0,3398.0,629.0,16,Verified,3700.0,,3,24.63,,Under Review,0,,,,,0,2,12,,
APP402517,FC01106,2024-11-21,Personal Loan,DSA Agent,Android,45,Male,Tier 2,Salaried,62919.0,11192.0,704.0,38,Verified,145100.0,,6,20.67,,Under Review,0,,,,,0,1,6,7.0,
APP405125,FC04853,2024-10-07,Personal Loan,Mobile App,iOS,29,Female,Tier 2,Salaried,91165.0,8790.0,788.0,41,Verified,31500.0,20500.0,12,15.58,1856.0,Approved,1,3.8,12.0,0.0,0.0,0,0,8,8.0,
APP406366,FC04138,2024-11-04,Small Business Loan,Mobile App,Android,35,Female,Tier 1,Salaried,60199.0,1573.0,814.0,10,Pending,381800.0,361500.0,36,17.88,13047.0,Approved,1,13.4,30.0,0.0,0.0,0,0,5,9.0,
APP402797,FC03891,2024-05-26,Buy Now Pay Later,Partner Merchant,Android,35,Male,Tier 2,Gig Worker,34242.0,1966.0,687.0,38,Pending,1700.0,1300.0,6,21.82,231.0,Approved,1,13.2,6.0,0.0,0.0,0,0,9,,
APP404756,FC04867,2024-08-01,Personal Loan,Website,iOS,48,Male,Tier 1,Self-Employed,65888.0,12011.0,802.0,6,Pending,383200.0,296900.0,12,15.29,26838.0,Approved,1,6.8,8.0,0.0,0.0,0,0,2,5.0,
APP406096,FC00403,2024-05-27,Personal Loan,Website,Android,35,Male,Tier 2,Salaried,47073.0,2211.0,641.0,11,Verified,50300.0,,36,21.0,,Rejected,0,,,,,0,0,9,6.0,Low credit score
APP404750,FC02671,2024-01-09,Two Wheeler Loan,Partner Merchant,Android,24,Male,Tier 1,Self Employed,5000.0,10107.0,622.0,35,verified,113800.0,,48,24.51,,Rejected,0,,,,,0,0,12,,KYC mismatch
APP400194,FC02276,2024-10-16,Personal Loan,Partner Merchant,Android,32,Male,Tier 1,Self Employed,,18355.0,0.0,37,Verified,150500.0,,36,21.03,,Rejected,0,,,,,0,0,5,8.0,KYC mismatch
APP404464,FC04296,2023-12-02,Buy Now Pay Later,DSA Agent,iOS,19,Male,Tier 1,SelfEmployed,70598.0,1710.0,695.0,35,Verified,3600.0,2900.0,6,21.6,514.0,Approved,1,3.8,3.0,0.0,0.0,0,0,5,9.0,
APP402863,FC01329,2023-12-24,Small Business Loan,Mobile App,Android,29,Female,Tier 3,Salaried,57456.0,4735.0,740.0,31,Verified,356400.0,267500.0,36,23.05,10362.0,Approved,1,9.5,23.0,0.0,0.0,0,1,2,,
APP401789,FC03303,2024-10-22,Credit Line,Mobile App,Android,21,Female,Tier 1,Salaried,12648.0,1751.0,803.0,112,Verified,22900.0,18700.0,12,18.6,1720.0,Approved,1,19.9,10.0,99.0,1.0,0,0,5,5.0,
APP402030,FC02155,2023-11-10,Buy Now Pay Later,Referral,iOS,22,Male,Tier 1,gig worker,22424.0,2667.0,647.0,74,Failed,10700.0,,6,23.01,,Rejected,0,,,,,0,0,8,,Low credit score
APP402309,FC03794,2023-10-11,Credit Line,Mobile App,Android,45,Female,Tier 1,Gig Worker,18166.0,2713.0,670.0,23,Verified,166100.0,,6,20.35,,Under Review,0,,,,,0,1,9,5.0,
APP402680,FC00405,2024-11-13,Two Wheeler Loan,Partner Merchant,Android,43,Male,Tier 1,Salaried,62022.0,138.0,736.0,16,Verified,108000.0,74500.0,48,23.61,2413.0,Approved,1,10.5,43.0,0.0,0.0,0,0,10,,
APP400967,FC05247,03-07-2024,Small Business Loan,Referral,Android,28,Male,Tier 2,Self Employed,56398.0,3593.0,664.0,95,Pending,588700.0,,6,25.12,,Rejected,0,,,,,0,0,5,,High existing obligations
APP406862,FC01128,2024-05-16,PERSONAL LOAN,Website,Android,50,Male,Tier 3,Salaried,65906.0,3233.0,603.0,48,Verified,143300.0,,18,24.1,,Under Review,0,,,,,0,0,5,6.0,
APP401702,FC03064,2024-10-24,Buy Now Pay Later,DSA Agent,Android,34,Male,Tier 1,Salaried,53558.0,1457.0,701.0,82,Verified,11900.0,7700.0,3,22.61,2664.0,Approved,1,13.2,1.0,0.0,0.0,0,0,6,7.0,
APP406507,FC01010,2024-02-27,Credit Line,Mobile App,iOS,44,Female,Tier 1,Self Employed,63697.0,19281.0,581.0,32,Verified,260800.0,,12,24.54,,Rejected,0,,,,,1,0,9,6.0,High existing obligations
APP404822,FC00129,2024-06-09,Personal Loan,DSA Agent,Android,23,Male,Tier 3,Salaried ,30740.0,1486.0,715.0,81,Verified,288600.0,198500.0,6,20.26,35066.0,Approved,1,7.1,0.0,0.0,0.0,0,0,9,4.0,
APP401100,FC02356,26/09/24,Buy Now Pay Later,Mobile App,iOS,45,Female,Tier 2,Gig Worker,65827.0,13962.0,676.0,57,VERIFIED,4900.0,4900.0,1,24.1,4998.0,Approved,1,10.3,0.0,25.0,0.0,0,1,6,6.0,
APP404832,FC02174,08/11/24,Buy Now Pay Later,Mobile App,Android,25,Male,Tier 2,Salaried,135646.0,1435.0,808.0,56,Pending,3500.0,3400.0,1,18.0,3451.0,Approved,1,13.1,1.0,0.0,0.0,0,0,5,5.0,
APP401240,FC05774,2023-12-19,Two Wheeler Loan,Partner Merchant,Not Captured,40,Male,Tier 1,Self Employed,37942.0,2101.0,652.0,48,Verified,54900.0,54900.0,24,23.69,2894.0,Approved,0,,,,,0,1,9,7.0,
APP402815,FC02938,2024-09-14,Buy Now Pay Later,Mobile App,Android,21,Male,Tier 2,Salaried,80197.0,9045.0,702.0,41,Verified,9100.0,,3,25.06,,Under Review,0,,,,,0,0,3,8.0,
APP405373,FC01551,2023-09-19,BNPL,Mobile App,Android,45,Male,Tier 2,Self-Employed,91026.0,14910.0,777.0,24,VERIFIED,5600.0,5500.0,3,20.93,1898.0,Approved,1,10.9,3.0,0.0,0.0,0,1,11,,
APP403205,FC03657,2023-10-05,personal loan,Mobile App,Android,19,Male,Tier 3,Student,,1596.0,617.0,44,Pending,225800.0,,12,26.32,,Rejected,0,,,,,0,1,8,,Low credit score
APP402757,FC00730,2023-09-19,Two Wheeler Loan,Mobile App,iOS,21,Female,Tier 2,Self Employed,55803.0,3399.0,580.0,36,verified,45000.0,,18,25.5,,Rejected,0,,,,,0,1,3,6.0,High existing obligations
APP401410,FC00756,2024-05-11,Buy Now Pay Later,Website,Android,29,Male,Tier 3,SALARIED,44069.0,8394.0,748.0,19,Verified,11100.0,,1,18.98,,Rejected,0,,,,,0,0,7,7.0,Income below threshold
APP400416,FC03904,2023-12-09,Buy Now Pay Later,Website,iOS,31,Male,Tier 2,salaried,49216.0,2699.0,840.0,18,Verified,6200.0,4900.0,6,16.64,857.0,Approved,0,,,,,1,0,6,8.0,
APP401197,FC04348,2024-11-03,PERSONAL LOAN,Website,Android,42,Male,Tier 1,Self Employed,87417.0,490.0,680.0,17,VERIFIED,151700.0,,24,22.15,,Rejected,0,,,,,0,1,8,9.0,High existing obligations
APP403879,FC01929,2023-11-03,Buy Now Pay Later,Mobile App,Android,28,Male,Tier 2,Self Employed,72293.0,2752.0,537.0,16,Verified,8200.0,,1,25.62,,Under Review,0,,,,,0,0,6,5.0,
APP405681,FC02698,2024-07-21,Buy Now Pay Later,Mobile App,iOS,29,Female,Tier 2,Salaried,64701.0,14333.0,,57,Verified,7600.0,,6,24.91,,Rejected,0,,,,,1,1,5,6.0,Low credit score
APP404704,FC04904,2024-05-13,Personal Loan,Mobile App,Android,37,Male,Tier 1,Gig Worker,9500000.0,19451.0,862.0,17,Verified,116700.0,,6,20.25,,Under Review,0,,,,,0,1,6,7.0,
APP403302,FC02985,19-12-2023,Credit Line,Mobile App,Android,27,Male,Tier 2,Salaried,59733.0,388.0,653.0,43,Verified,168700.0,168700.0,36,25.44,6747.0,Approved,0,,,,,0,2,6,8.0,
APP404008,FC05062,2024-02-18,Two Wheeler Loan,Mobile App,Android,25,Female,Tier 1,Gig Worker,14930.0,23779.0,712.0,13,Verified,103800.0,,18,19.97,,Rejected,0,,,,,0,2,3,6.0,Thin credit file
APP404225,FC01532,2024-01-02,Personal Loan,Mobile App,Android,37,Female,Tier 1,Salaried,61987.0,6950.0,630.0,33,Verified,257300.0,,36,24.04,,Rejected,0,,,,,0,0,8,5.0,Income below threshold
APP404764,FC01059,2024-10-20,Credit Line,Partner Merchant,Android,36,Male,Tier 2,Salaried,19091.0,1380.0,746.0,83,Pending,103600.0,59700.0,36,22.0,2280.0,Approved,1,10.6,6.0,0.0,0.0,0,0,10,,
APP404371,FC00409,2023-12-23,Two Wheeler Loan,Mobile App,Android,41,Female,Tier 1,Self Employed,5000.0,5163.0,779.0,33,Verified,81400.0,,6,17.54,,Rejected,0,,,,,0,0,8,,Thin credit file
APP404648,FC02233,27/11/23,Buy Now Pay Later,Mobile App,Android,22,Female,Tier 2,Self Employed,82560.0,3402.0,899.0,15,Verified,5500.0,,3,13.9,,Under Review,0,,,,,0,1,4,5.0,
APP405160,FC05743,2024-10-20,Personal Loan,Mobile App,Android,29,Male,Tier 2,Salaried,101014.0,1803.0,612.0,33,Verified,330700.0,282000.0,6,27.51,50842.0,Approved,1,5.2,6.0,99.0,1.0,0,0,8,4.0,
APP403038,FC04730,2024-01-03,Personal Loan,Website,Android,39,Male,Tier 1,Salaried,70756.0,12879.0,824.0,53,Verified,194500.0,,24,18.9,,Rejected,0,,,,,0,1,10,7.0,KYC mismatch
APP400104,FC05377,2024-01-03,Buy Now Pay Later,Referral,Android,32,Female,Tier 2,Gig Worker,31130.0,8695.0,752.0,13,Verified,9100.0,,6,18.27,,Rejected,0,,,,,0,1,5,6.0,KYC mismatch
APP404425,FC00194,2024-04-21,Buy Now Pay Later,Partner Merchant,Android,27,Female,Tier 1,Gig Worker,35703.0,1302.0,727.0,23,Verified,10000.0,9300.0,3,21.19,3210.0,Approved,1,10.9,0.0,0.0,0.0,0,1,9,6.0,
APP405965,FC05728,2024-09-30,BNPL,Mobile App,Android,41,Male,Tier 1,Gig Worker,30860.0,1861.0,696.0,6,Pending,6100.0,5200.0,6,21.15,921.0,Approved,1,17.5,6.0,0.0,0.0,1,0,7,6.0,
APP402623,FC01370,2024-05-26,Buy Now Pay Later,Mobile App,Android,31,Female,Tier 1,Salaried,62831.0,10247.0,709.0,9,Verified,8200.0,,6,23.09,,Rejected,0,,,,,0,0,7,,Income below threshold
APP405591,FC04928,2023-12-08,Personal Loan,Website,Not Captured,31,Male,Tier 1,Self Employed,40246.0,11064.0,699.0,13,Verified,160800.0,,24,21.43,,Rejected,0,,,,,0,0,8,,High existing obligations
APP404420,FC05500,2023-12-11,Two Wheeler Loan,Referral,Android,57,Female,Tier 1,Salaried,57094.0,8460.0,803.0,48,Verified,105800.0,96500.0,12,18.05,8849.0,Approved,0,,,,,0,0,3,2.0,
APP400361,FC01359,2024-04-18,Two Wheeler Loan,Website,Android,33,Female,Tier 2,Salaried,33552.0,18724.0,720.0,83,Verified,90600.0,,12,22.62,,Rejected,0,,,,,0,1,10,9.0,KYC mismatch
APP404978,FC03387,2023-09-18,Small Business Loan,Partner Merchant,Android,35,Female,Tier 3,Salaried ,,15073.0,674.0,35,Verified,208000.0,,6,22.53,,Rejected,0,,,,,0,1,6,9.0,Income below threshold
APP401532,FC03248,2024-02-17,Personal Loan,Website,Android,47,Male,Tier 1,Gig Worker,29532.0,3842.0,714.0,64,Verified,112700.0,112700.0,48,22.26,3567.0,Approved,1,2.8,36.0,0.0,0.0,0,0,3,8.0,
