application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason,dti_ratio
APP406516,FC05270,2024-05-26,BNPL,Partner Merchant,iOS,26.0,Female,Tier 3,Salaried,66856.0,2014.0,720.0,107,Verified,6000.0,5200.0,6,23.01,926.0,Approved,0,,,,,0,1,5,6.0,,0.0301244465717362
APP405426,FC02018,23-06-2024,Personal Loan,DSA Agent,Android,33.0,Female,Tier 3,Salaried,52014.0,5089.0,786.0,12,Verified,231900.0,176800.0,6,19.05,31125.0,Approved,1,4.3,1.0,0.0,0.0,0,1,4,,,0.0978390433344868
APP404600,FC00544,14/08/24,Small Business Loan,Mobile App,Android,35.0,Female,Tier 2,Salaried,41922.0,3163.0,698.0,28,Verified,586000.0,586000.0,48,22.88,18744.0,Approved,1,10.6,38.0,0.0,0.0,0,1,7,,,0.0754496445780258
APP401296,FC01143,2024-07-30,Small Business Loan,DSA Agent,Android,27.0,Female,Tier 2,Gig Worker,24477.0,1655.0,704.0,98,Verified,517200.0,,12,21.9,,Under Review,0,,,,,0,0,7,,,0.0676144952404298
APP404788,FC02093,15/08/24,Credit Line,Mobile App,Android,38.0,Female,Tier 1,Gig Worker,23942.0,5740.0,674.0,17,Verified,147200.0,,18,21.71,,Rejected,0,,,,,0,2,11,9.0,High existing obligations,0.2397460529613232
APP405940,FC00526,2024-10-03,BNPL,Website,Android,34.0,Male,Tier 2,Gig Worker,15849.0,3465.0,,67,Failed,9900.0,,6,27.09,,Rejected,0,,,,,0,2,8,,KYC mismatch,0.21862578080636
APP405678,FC04182,2024-05-13,BNPL,Mobile App,Android,28.0,Female,Tier 1,Self Employed,5003.0,3380.0,608.0,17,Verified,5000.0,,6,22.79,,Rejected,0,,,,,0,0,7,5.0,Income below threshold,0.6755946432140716
APP400676,FC01705,2024-03-09,Personal Loan,DSA Agent,iOS,38.0,Male,Tier 2,Self Employed,82109.0,5115.0,720.0,55,Failed,237900.0,,6,21.83,,Under Review,0,,,,,0,0,5,,,0.062295241690923
APP406726,FC03300,14-06-2024,Small Business Loan,Partner Merchant,Android,42.0,Male,Tier 1,Salaried,,5038.0,615.0,97,Verified,363800.0,320500.0,18,24.33,21430.0,Approved,1,12.4,16.0,109.0,1.0,0,0,5,6.0,,
APP406018,FC03281,21-02-2024,Small Business Loan,Partner Merchant,iOS,48.0,Male,Tier 3,Self Employed,48447.0,4592.0,742.0,39,Verified,493400.0,457100.0,48,19.16,13706.0,Approved,1,18.9,25.0,0.0,0.0,0,1,7,6.0,,0.0947839907527813
APP401356,FC03180,2024-07-01,Credit Line,Partner Merchant,iOS,29.0,Female,Tier 3,Salaried,59708.0,578.0,623.0,12,Verified,261500.0,191100.0,12,25.19,18181.0,Approved,1,9.3,8.0,0.0,0.0,0,2,18,5.0,,0.0096804448315133
APP403121,FC04447,2024-04-28,Small Business Loan,Website,Android,38.0,Female,Tier 2,Salaried,45276.0,1837.0,759.0,33,Verified,1000.0,800.0,12,19.84,74.0,Approved,1,10.2,5.0,0.0,0.0,0,0,9,,,0.0405733722060252
APP402483,FC02433,2024-01-30,Small Business Loan,Website,Android,18.0,Male,Tier 3,Self Employed,39565.0,1259.0,627.0,37,Verified,459500.0,,6,25.35,,Under Review,0,,,,,0,0,6,10.0,,0.0318210539618349
APP401771,FC05064,2023-11-01,Small Business Loan,Website,Android,33.0,Female,Tier 1,Salaried,80037.0,1525.0,665.0,105,Verified,482800.0,,18,23.89,,Under Review,0,,,,,0,1,9,2.0,,0.0190536876694528
APP405136,FC01173,2024-10-13,Small Business Loan,Mobile App,Android,18.0,Male,Tier 1,Salaried,35118.0,10529.0,766.0,15,Verified,643100.0,581600.0,12,20.61,54046.0,Approved,1,13.3,11.0,0.0,0.0,0,1,10,7.0,,0.2998177572754713
APP404484,FC05545,2024-09-13,Two Wheeler Loan,Referral,Android,31.0,Male,Tier 2,Salaried,42502.0,2474.0,710.0,58,Verified,99000.0,,24,24.88,,Under Review,0,,,,,0,0,7,8.0,,0.0582090254576255
APP404444,FC05255,2024-07-14,BNPL,Mobile App,iOS,32.0,Female,Tier 3,Salaried,19258.0,1803.0,690.0,15,Verified,6500.0,5800.0,1,21.23,5903.0,Approved,1,18.1,1.0,0.0,0.0,0,2,4,8.0,,0.0936234292242185
APP401013,FC00768,2024-11-17,BNPL,Website,iOS,21.0,Male,Tier 2,Gig Worker,52325.0,4819.0,700.0,72,Verified,2500.0,2000.0,1,22.42,2037.0,Approved,1,4.3,1.0,0.0,0.0,0,0,5,5.0,,0.0920974677496416
APP405578,FC00068,2023-10-16,Small Business Loan,Partner Merchant,Android,40.0,Male,Tier 2,Salaried,55520.0,11237.0,705.0,47,Verified,815000.0,732200.0,24,20.49,37441.0,Approved,1,11.6,11.0,38.0,0.0,0,1,6,,,0.2023955331412103
APP405573,FC03267,2024-02-21,Personal Loan,DSA Agent,Android,31.0,Male,Tier 1,Self Employed,74255.0,13480.0,676.0,73,Verified,142100.0,137200.0,18,21.06,8956.0,Approved,1,7.7,14.0,92.0,1.0,0,0,6,7.0,,0.1815365968621641
APP403964,FC03943,2024-04-14,BNPL,Mobile App,iOS,27.0,Female,Tier 2,Salaried,73037.0,9920.0,646.0,84,Verified,2600.0,,1,25.64,,Under Review,0,,,,,0,0,3,7.0,,0.1358215698892342
APP402569,FC01251,2024-11-18,Small Business Loan,Partner Merchant,Android,42.0,Male,Tier 3,Salaried,59299.0,1199.0,639.0,39,Verified,515100.0,,24,22.81,,Rejected,0,,,,,0,0,10,5.0,Low credit score,0.0202195652540515
APP406455,FC02775,2024-01-23,BNPL,Partner Merchant,Android,25.0,Female,Tier 3,Gig Worker,16414.0,7359.0,711.0,70,Verified,4900.0,3800.0,6,21.88,674.0,Approved,1,4.1,5.0,0.0,0.0,0,0,3,,,0.4483367856707688
APP406233,FC02177,2024-10-29,Personal Loan,Partner Merchant,Not Captured,31.0,Female,Tier 1,Salaried,37934.0,4034.0,732.0,30,Verified,79800.0,66600.0,18,18.51,4266.0,Approved,1,19.7,6.0,0.0,0.0,0,0,9,8.0,,0.1063425950334792
APP402896,FC04568,04-01-2024,BNPL,Referral,Android,23.0,Male,Tier 2,Salaried,35236.0,4876.0,751.0,45,Failed,8000.0,8000.0,3,19.28,2753.0,Approved,1,6.4,0.0,0.0,0.0,0,1,11,6.0,,0.1383812010443864
APP402087,FC04116,2024-11-18,Two Wheeler Loan,Website,Android,26.0,Female,Tier 1,Self Employed,75517.0,267.0,701.0,20,Verified,83400.0,72600.0,48,22.97,2326.0,Approved,1,7.9,32.0,0.0,0.0,0,1,6,8.0,,0.0035356277394493
APP404467,FC03180,2024-03-18,Personal Loan,Referral,Android,31.0,Male,Tier 1,Salaried,40207.0,278.0,608.0,25,Verified,100300.0,,18,27.58,,Rejected,0,,,,,0,2,2,,Low credit score,0.0069142189171039
APP401463,FC01834,2024-09-28,BNPL,DSA Agent,Android,33.0,Female,Tier 3,Salaried,76796.0,16251.0,750.0,38,Failed,11500.0,,3,18.69,,Under Review,0,,,,,0,0,7,6.0,,0.2116125839887494
APP405851,FC04367,2023-10-16,Small Business Loan,Partner Merchant,iOS,30.0,Female,Tier 1,Student,18201.0,2606.0,,20,Verified,367900.0,344200.0,48,22.97,11026.0,Approved,1,32.6,36.0,0.0,0.0,0,0,8,,,0.1431789462117466
APP400335,FC02309,2024-09-02,Personal Loan,Mobile App,Android,28.0,Male,Tier 1,Gig Worker,21819.0,2047.0,729.0,24,Failed,77600.0,64100.0,6,20.2,11322.0,Approved,1,9.2,6.0,0.0,0.0,0,0,5,,,0.0938173151840139
APP401259,FC00335,2024-08-27,Small Business Loan,Website,Android,24.0,Male,Tier 2,Self Employed,25203.0,23284.0,713.0,35,Verified,780800.0,,6,22.09,,Rejected,0,,,,,0,1,6,4.0,Thin credit file,0.9238582708407728
APP401209,FC00274,2024-04-22,Credit Line,Website,iOS,38.0,Male,Tier 2,Salaried,81242.0,22239.0,721.0,18,Pending,228700.0,184100.0,24,20.49,9414.0,Approved,1,4.3,12.0,0.0,0.0,1,1,4,6.0,,0.2737377218679993
APP402102,FC05054,2024-04-01,BNPL,Mobile App,iOS,40.0,Female,Tier 2,Self Employed,8791.0,3737.0,671.0,39,Verified,2500.0,,6,25.56,,Under Review,0,,,,,0,1,6,5.0,,0.425093845978842
APP405515,FC03501,10/11/23,Personal Loan,Mobile App,Android,46.0,Male,Tier 1,Gig Worker,27237.0,22909.0,692.0,50,Verified,124200.0,124200.0,6,21.67,22028.0,Approved,0,,,,,0,0,6,6.0,,0.8410985057091457
APP403193,FC00464,2024-08-20,Credit Line,Referral,iOS,27.0,Male,Tier 1,Self Employed,55982.0,10965.0,676.0,67,Verified,204200.0,,48,23.82,,Under Review,0,,,,,0,4,8,3.0,,0.1958665285270265
APP401895,FC02889,2024-10-24,Small Business Loan,Partner Merchant,Android,24.0,Female,Tier 3,Salaried,46756.0,544.0,786.0,15,Verified,649700.0,483000.0,48,22.38,15317.0,Approved,1,9.2,7.0,0.0,0.0,0,1,12,,,0.0116348703909658
APP405065,FC05361,2024-08-27,Small Business Loan,Website,Android,30.0,Male,Tier 1,Salaried,14861.0,14961.0,633.0,19,Pending,528000.0,,6,22.54,,Rejected,0,,,,,0,1,8,5.0,High existing obligations,1.0067290222730638
APP402750,FC02268,26-03-2024,BNPL,Website,Android,44.0,Male,Tier 3,Gig Worker,24992.0,2478.0,635.0,13,Verified,1700.0,,6,26.45,,Under Review,0,,,,,0,1,7,1.0,,0.099151728553137
APP403049,FC02359,2024-05-21,BNPL,Website,Android,24.0,Male,Tier 1,Salaried,97694.0,2056.0,762.0,30,Verified,15900.0,15100.0,6,20.57,2670.0,Approved,1,1.7,6.0,0.0,0.0,0,0,5,,,0.0210453047270047
APP406037,FC05134,2024-03-22,Two Wheeler Loan,Mobile App,Android,20.0,Male,Tier 3,Salaried,,15660.0,670.0,43,Verified,89600.0,,48,22.08,,Under Review,0,,,,,0,0,4,3.0,,
APP403396,FC03126,2023-11-15,Small Business Loan,Mobile App,Android,40.0,Male,Tier 1,Salaried,56001.0,19449.0,767.0,54,Pending,708600.0,566800.0,18,16.52,35766.0,Approved,1,10.0,4.0,0.0,0.0,0,0,7,,,0.3472973696898269
APP401994,FC03600,21/07/24,Credit Line,Partner Merchant,Android,44.0,Male,Tier 2,Self Employed,5000.0,9644.0,771.0,54,Pending,213800.0,,12,19.36,,Rejected,0,,,,,0,1,5,5.0,Thin credit file,1.9288
APP402028,FC01506,2023-10-01,Small Business Loan,Mobile App,iOS,23.0,Female,Tier 1,Gig Worker,23782.0,18538.0,636.0,55,Verified,385900.0,,36,27.05,,Under Review,0,,,,,0,0,9,9.0,,0.7794970986460348
APP400840,FC04061,2024-05-11,BNPL,Partner Merchant,iOS,22.0,Male,Tier 2,Gig Worker,23843.0,299.0,841.0,29,Verified,5600.0,5100.0,3,15.11,1743.0,Approved,1,2.0,1.0,0.0,0.0,0,1,4,6.0,,0.0125403682422513
APP406191,FC01473,2024-01-29,BNPL,Website,iOS,34.0,Female,Tier 2,Self Employed,5000.0,339.0,835.0,44,Verified,6700.0,3900.0,6,17.4,683.0,Approved,1,1.0,6.0,0.0,0.0,0,1,11,9.0,,0.0678
APP406012,FC05796,2024-11-10,Two Wheeler Loan,Partner Merchant,iOS,28.0,Female,Tier 1,Gig Worker,24774.0,1262.0,780.0,55,Verified,58000.0,49600.0,36,20.26,1850.0,Approved,1,7.7,26.0,0.0,0.0,0,0,4,,,0.0509405021393396
APP404166,FC02030,17-03-2024,Small Business Loan,Mobile App,iOS,23.0,Male,Tier 2,Gig Worker,21938.0,9902.0,,18,Verified,32800.0,32800.0,12,16.25,2453.0,Approved,1,2.8,5.0,0.0,0.0,0,0,10,7.0,,0.4513629318989881
APP405807,FC03826,2023-10-31,BNPL,Mobile App,Not Captured,28.0,Female,Tier 3,Salaried,49642.0,3678.0,686.0,60,Failed,6300.0,6300.0,1,22.19,6416.0,Approved,1,6.8,0.0,0.0,0.0,0,0,8,8.0,,0.0740904878933161
APP403517,FC05236,04-11-2023,Personal Loan,Partner Merchant,Android,20.0,Male,Tier 2,Salaried,31058.0,11798.0,708.0,14,Verified,52800.0,49400.0,36,22.11,1889.0,Approved,1,4.6,16.0,24.0,0.0,0,1,6,6.0,,0.3798699207933543
APP405649,FC00596,2024-05-07,Personal Loan,Mobile App,Android,44.0,Female,Tier 2,Salaried,71178.0,7775.0,627.0,27,Verified,155100.0,,24,25.53,,Under Review,0,,,,,0,0,8,9.0,,0.1092331900306274
APP400177,FC02393,2024-05-24,BNPL,Referral,Android,28.0,Male,Tier 2,Gig Worker,,115.0,775.0,35,Verified,8600.0,6500.0,6,21.99,1154.0,Approved,1,5.6,1.0,0.0,0.0,0,3,12,6.0,,
APP403177,FC00920,2024-07-23,Personal Loan,Mobile App,Android,37.0,Female,Tier 3,Gig Worker,14255.0,149.0,659.0,13,Verified,35200.0,29400.0,12,23.26,2770.0,Approved,1,13.9,12.0,0.0,0.0,0,0,7,9.0,,0.0104524728165555
APP405378,FC01655,2023-09-03,Credit Line,Website,iOS,34.0,Female,Tier 2,Self Employed,49529.0,4174.0,673.0,40,Verified,319600.0,,48,23.51,,Rejected,0,,,,,0,0,4,7.0,Thin credit file,0.0842738597589291
APP400494,FC02374,2024-08-09,Personal Loan,Mobile App,Android,21.0,Male,Tier 3,Salaried,50996.0,6687.0,722.0,27,Verified,178000.0,,6,22.93,,Under Review,0,,,,,0,1,6,8.0,,0.1311279316024786
APP406601,FC00957,2024-09-08,Small Business Loan,Website,iOS,30.0,Male,Tier 2,Gig Worker,,24286.0,632.0,19,Verified,195700.0,,36,29.42,,Rejected,0,,,,,0,1,12,8.0,Thin credit file,
APP406365,FC00542,2024-10-06,Credit Line,Mobile App,Android,22.0,Male,Tier 2,Salaried,85398.0,7746.0,774.0,48,Verified,105100.0,73500.0,48,18.62,2183.0,Approved,1,5.4,23.0,0.0,0.0,0,0,8,,,0.0907047003442703
APP404605,FC04162,2024-09-21,Personal Loan,Website,Android,32.0,Male,Tier 2,Self Employed,32856.0,4822.0,682.0,12,Verified,78800.0,75500.0,12,23.23,7111.0,Approved,1,30.9,12.0,90.0,0.0,0,2,3,,,0.1467616264913562
APP400474,FC01628,2024-10-17,BNPL,Referral,Android,45.0,Male,Tier 2,Gig Worker,28198.0,5560.0,619.0,11,Verified,1000.0,,1,24.39,,Rejected,0,,,,,0,0,6,,Low credit score,0.1971771047592027
APP405704,FC03717,2024-09-20,BNPL,Partner Merchant,Android,32.0,Male,Tier 2,Salaried,70601.0,3723.0,733.0,37,Verified,8300.0,6600.0,6,22.43,1173.0,Approved,0,,,,,0,1,10,,,0.0527329641223212
APP405930,FC05291,2024-04-22,Personal Loan,Mobile App,Android,35.0,Male,Tier 2,Self Employed,64958.0,17445.0,697.0,66,Verified,301900.0,234800.0,18,22.26,15463.0,Approved,1,8.6,14.0,55.0,0.0,0,0,9,10.0,,0.2685581452630931
APP405352,FC00111,27/09/24,Personal Loan,Mobile App,Android,30.0,Female,Tier 1,Salaried,58073.0,1421.0,,13,Verified,169200.0,159600.0,48,20.09,4864.0,Approved,1,16.3,21.0,0.0,0.0,0,0,3,5.0,,0.0244692025554044
APP406626,FC01479,2024-08-16,Two Wheeler Loan,Mobile App,Android,23.0,Female,Tier 3,Salaried,53501.0,14674.0,673.0,93,Verified,110000.0,,12,25.01,,Under Review,0,,,,,0,0,8,,,0.2742752471916412
APP401121,FC01765,2024-05-10,Personal Loan,Website,Android,27.0,Female,Tier 3,Self Employed,104557.0,3742.0,756.0,17,Verified,307400.0,230400.0,24,21.48,11894.0,Approved,1,7.6,10.0,0.0,0.0,0,0,3,,,0.0357890911177635
APP406836,FC02787,2024-01-22,Credit Line,Partner Merchant,Android,27.0,Male,Tier 1,Salaried,114767.0,344.0,691.0,35,Verified,15100.0,11500.0,36,20.85,432.0,Approved,0,,,,,0,0,7,,,0.0029973772948669
APP405428,FC04321,2024-04-11,Personal Loan,Partner Merchant,Android,42.0,Male,Tier 1,Self Employed,70111.0,7427.0,751.0,24,Verified,73700.0,,18,20.95,,Under Review,0,,,,,0,0,9,,,0.1059320220792743
APP404543,FC01125,2024-02-26,BNPL,Mobile App,iOS,34.0,Male,Tier 1,Student,14005.0,5267.0,720.0,58,Verified,14200.0,10700.0,3,24.47,3713.0,Approved,1,10.8,3.0,0.0,0.0,0,3,7,8.0,,0.3760799714387718
APP404137,FC03356,2023-10-27,Personal Loan,Website,Android,35.0,Male,Tier 1,Salaried,28675.0,11126.0,,23,Verified,53800.0,,24,22.37,,Rejected,0,,,,,0,0,9,6.0,KYC mismatch,0.388003487358326
APP406614,FC00417,2024-08-04,Credit Line,Website,Android,50.0,Female,Tier 1,Salaried,49007.0,1494.0,814.0,6,Verified,360700.0,,6,16.64,,Under Review,0,,,,,0,4,6,,,0.030485440855388
APP403046,FC02573,06-03-2024,Personal Loan,Mobile App,Android,41.0,Female,Tier 1,Salaried,27247.0,372.0,827.0,43,Verified,179500.0,153800.0,18,17.33,9764.0,Approved,0,,,,,0,0,3,7.0,,0.0136528792160604
APP401471,FC00141,2024-04-22,Personal Loan,Mobile App,Android,33.0,Male,Tier 2,Salaried,84624.0,12435.0,574.0,10,Verified,231400.0,,12,27.49,,Rejected,0,,,,,0,0,3,,High existing obligations,0.1469441293250142
APP401266,FC01609,30-09-2024,Credit Line,Mobile App,Android,41.0,Female,Tier 3,Self Employed,58753.0,3307.0,755.0,29,Pending,185600.0,133900.0,6,19.41,23597.0,Approved,1,6.2,6.0,0.0,0.0,0,2,9,,,0.0562864874985107
APP402159,FC00039,2024-09-12,Personal Loan,Website,Not Captured,37.0,Male,Tier 1,Salaried,32168.0,19633.0,681.0,47,Verified,438200.0,,48,22.55,,Rejected,0,,,,,0,0,7,7.0,Income below threshold,0.6103270330763492
APP401153,FC04614,2024-05-06,Personal Loan,Mobile App,Android,32.0,Male,Tier 1,Gig Worker,34109.0,5145.0,753.0,90,Verified,130100.0,79800.0,12,20.15,7398.0,Approved,1,36.6,3.0,81.0,0.0,0,1,9,9.0,,0.1508399542642704
APP405668,FC00561,2023-09-28,Credit Line,Partner Merchant,Android,40.0,Male,Tier 3,Gig Worker,24623.0,5354.0,558.0,33,Verified,132600.0,,48,30.21,,Rejected,0,,,,,0,0,11,,KYC mismatch,0.2174389798156195
APP403474,FC01926,05/01/24,Small Business Loan,Partner Merchant,Android,42.0,Male,Tier 2,Salaried,88167.0,9464.0,673.0,26,Verified,324000.0,324000.0,24,24.3,17179.0,Approved,1,1.5,18.0,4.0,0.0,0,2,10,9.0,,0.1073417491805324
APP401091,FC00967,2023-09-08,Credit Line,Mobile App,iOS,32.0,Male,Tier 3,Salaried,89145.0,4396.0,688.0,70,Verified,112400.0,94500.0,36,22.94,3655.0,Approved,1,6.5,25.0,0.0,0.0,0,0,7,4.0,,0.0493129171574401
APP400384,FC01427,2024-07-12,Small Business Loan,Mobile App,Android,,Male,Tier 1,Gig Worker,38850.0,10658.0,760.0,37,Verified,611800.0,,12,20.94,,Under Review,0,,,,,0,1,6,5.0,,0.2743371943371943
APP400529,FC04695,2023-12-30,Two Wheeler Loan,Website,iOS,35.0,Female,Tier 2,Self Employed,37844.0,13432.0,692.0,20,Verified,72700.0,,12,21.47,,Rejected,0,,,,,0,1,7,5.0,Income below threshold,0.3549307684177148
APP403682,FC00433,2023-09-15,Small Business Loan,Mobile App,Android,34.0,Female,Tier 1,Salaried,33819.0,10964.0,737.0,54,Verified,340600.0,,12,19.22,,Under Review,0,,,,,0,1,9,,,0.3241964576125846
APP403671,FC00207,2024-07-03,Credit Line,Partner Merchant,Android,34.0,Female,Tier 2,Salaried,30816.0,547.0,807.0,39,Verified,111900.0,51700.0,48,19.79,1567.0,Approved,1,20.7,0.0,0.0,0.0,0,1,5,,,0.0177505192107995
APP404920,FC02550,2023-12-30,Small Business Loan,Mobile App,Android,44.0,Female,Tier 1,Self Employed,81864.0,3384.0,653.0,36,Verified,286600.0,,12,25.34,,Rejected,0,,,,,0,1,8,7.0,Income below threshold,0.0413368513632365
APP402609,FC03673,2024-07-30,Personal Loan,Website,Android,36.0,Male,Tier 2,Salaried,55332.0,13003.0,675.0,18,Verified,206500.0,,18,22.48,,Rejected,0,,,,,0,2,9,,KYC mismatch,0.2349996385455071
APP401863,FC05133,2024-03-04,Personal Loan,DSA Agent,Android,37.0,Female,Tier 1,Self Employed,,5882.0,681.0,16,Verified,187600.0,187600.0,36,24.95,5682.0,Approved,1,13.0,20.0,0.0,0.0,0,1,6,9.0,,
APP400490,FC04038,2024-01-10,Two Wheeler Loan,Partner Merchant,iOS,30.0,Male,Tier 3,Salaried,57358.0,2076.0,836.0,66,Verified,66600.0,,24,14.62,,Rejected,0,,,,,0,0,10,5.0,Thin credit file,0.0361937306042749
APP400587,FC02681,2023-09-08,Credit Line,Partner Merchant,Android,40.0,Male,Tier 1,Salaried,,706.0,885.0,68,Verified,260300.0,245400.0,36,19.12,9010.0,Approved,1,6.8,29.0,0.0,0.0,0,2,7,6.0,,
APP402432,FC01219,2023-10-03,Credit Line,Mobile App,Android,45.0,Male,Tier 1,Gig Worker,16536.0,13166.0,,64,Verified,41300.0,,36,18.63,,Rejected,0,,,,,0,0,5,,KYC mismatch,0.7962022254475085
APP401803,FC03975,2024-08-14,BNPL,Mobile App,Android,47.0,Female,Tier 2,Salaried,15461.0,2208.0,727.0,24,Verified,7200.0,,3,22.15,,Under Review,0,,,,,0,0,4,7.0,,0.1428109436647047
APP402578,FC03216,2024-07-24,Personal Loan,Website,iOS,32.0,Female,Tier 2,Salaried,55723.0,1810.0,673.0,29,Verified,405100.0,,36,21.89,,Under Review,0,,,,,0,1,3,5.0,,0.0324820989537533
APP404967,FC00515,2023-09-22,BNPL,Website,Not Captured,35.0,Female,Tier 1,Gig Worker,25074.0,14544.0,764.0,48,Verified,4900.0,,6,19.8,,Rejected,0,,,,,0,0,6,,High existing obligations,0.5800430725053841
APP400254,FC01748,2024-06-20,Personal Loan,Partner Merchant,Android,31.0,Female,Tier 3,Student,9222.0,5361.0,555.0,49,Pending,316000.0,,12,25.49,,Rejected,0,,,,,0,0,2,5.0,Low credit score,0.5813272608978529
APP400172,FC01790,2024-02-16,Small Business Loan,Partner Merchant,Android,34.0,Female,Tier 2,Salaried,5000.0,3230.0,745.0,40,Verified,209400.0,193100.0,6,20.91,34174.0,Approved,1,17.1,5.0,0.0,0.0,0,0,12,,,0.646
APP406982,FC05159,2024-05-26,Personal Loan,Mobile App,Not Captured,25.0,Male,Tier 2,Salaried,38868.0,9278.0,730.0,17,Verified,212800.0,,18,22.16,,Under Review,0,,,,,0,1,7,8.0,,0.2387053617371616
APP400061,FC00699,2024-02-20,Personal Loan,Mobile App,iOS,28.0,Male,Tier 2,Gig Worker,10255.0,912.0,756.0,21,Verified,309600.0,240200.0,12,21.24,22394.0,Approved,1,6.3,4.0,0.0,0.0,0,0,8,,,0.0889322281813749
APP403685,FC04151,16/04/24,Small Business Loan,DSA Agent,Not Captured,37.0,Male,Tier 3,Salaried,28838.0,3080.0,,71,Verified,641500.0,392600.0,36,22.96,15189.0,Approved,1,22.6,8.0,0.0,0.0,0,1,6,8.0,,0.1068035231292045
APP402536,FC05565,2024-05-27,Personal Loan,Partner Merchant,Android,33.0,Male,Tier 1,Salaried,57258.0,13991.0,657.0,36,Verified,181300.0,,48,24.73,,Rejected,0,,,,,0,0,12,5.0,High existing obligations,0.2443501344790247
APP406260,FC04496,2024-08-27,Personal Loan,Mobile App,Android,45.0,Male,Tier 2,Self Employed,5000.0,10700.0,772.0,41,Verified,113900.0,,48,20.81,,Rejected,0,,,,,0,1,5,9.0,Low credit score,2.14
APP401456,FC00713,2024-10-19,BNPL,Mobile App,iOS,35.0,Male,Tier 3,Gig Worker,17161.0,1329.0,686.0,38,Verified,2200.0,1800.0,1,24.83,1837.0,Approved,1,3.9,0.0,118.0,1.0,1,1,5,,,0.0774430394499155
APP404780,FC04593,2024-07-16,BNPL,Mobile App,Android,36.0,Male,Tier 1,Salaried,63543.0,4632.0,795.0,31,Verified,5600.0,5200.0,1,19.96,5286.0,Approved,1,2.7,0.0,0.0,0.0,0,1,6,,,0.0728955195694254
APP402253,FC02945,2024-07-13,Personal Loan,Partner Merchant,Android,34.0,Male,Tier 2,Salaried,16924.0,13411.0,616.0,14,Verified,158500.0,,18,27.34,,Rejected,0,,,,,0,1,6,5.0,KYC mismatch,0.7924249586386197
APP403209,FC02879,2023-09-05,BNPL,Partner Merchant,Android,28.0,Female,Tier 1,Salaried,5000.0,135.0,724.0,12,Verified,4600.0,4600.0,6,21.97,817.0,Approved,1,20.8,2.0,0.0,0.0,0,0,6,9.0,,0.027
APP404140,FC04034,2023-10-04,Personal Loan,Website,Android,18.0,Female,Tier 2,Self Employed,5000.0,1410.0,757.0,53,Verified,166500.0,,36,21.41,,Under Review,0,,,,,0,0,5,9.0,,0.282
APP406997,FC04861,2024-01-27,Personal Loan,Mobile App,Not Captured,41.0,Female,Tier 1,Salaried,29632.0,445.0,816.0,46,Verified,192400.0,175000.0,6,19.72,30867.0,Approved,1,1.5,0.0,0.0,0.0,0,1,8,,,0.0150175485961123
APP406981,FC01196,2024-10-10,BNPL,Partner Merchant,Android,30.0,Male,Tier 3,Student,5000.0,7558.0,658.0,33,Verified,7500.0,,6,24.78,,Rejected,0,,,,,0,0,6,,High existing obligations,1.5116
APP404216,FC02920,2024-06-02,Personal Loan,DSA Agent,iOS,32.0,Female,Tier 1,Salaried,49015.0,3051.0,593.0,88,Verified,152400.0,,24,24.39,,Rejected,0,,,,,0,2,5,,Thin credit file,0.0622462511476078
APP400181,FC01999,2024-04-02,Personal Loan,Partner Merchant,Android,25.0,Male,Tier 2,Salaried,26385.0,1087.0,597.0,8,Verified,57300.0,,12,26.64,,Rejected,0,,,,,0,0,5,7.0,KYC mismatch,0.0411976501800265
APP403251,FC02365,2023-09-12,Small Business Loan,Website,iOS,43.0,Male,Tier 2,Student,15041.0,15238.0,776.0,27,Verified,401100.0,,48,16.43,,Rejected,0,,,,,0,2,1,,Low credit score,1.013097533408683
APP406040,FC04803,2023-12-13,Two Wheeler Loan,Mobile App,iOS,49.0,Female,Tier 3,Self Employed,101145.0,12586.0,735.0,42,Verified,78800.0,64500.0,24,25.08,3445.0,Approved,1,5.9,7.0,106.0,1.0,0,0,6,9.0,,0.1244352167680063
APP403585,FC04890,2024-04-01,Credit Line,Partner Merchant,Android,27.0,Male,Tier 2,Salaried,43708.0,2217.0,699.0,29,Pending,29300.0,,12,20.85,,Under Review,0,,,,,0,3,4,8.0,,0.0507229797748695
APP405007,FC02619,2024-01-01,BNPL,Partner Merchant,Android,37.0,Male,Tier 2,Salaried,29216.0,26111.0,887.0,75,Verified,6300.0,,1,15.1,,Under Review,0,,,,,0,1,3,3.0,,0.8937226177437021
APP404438,FC01415,2024-07-29,BNPL,Website,iOS,36.0,Male,Tier 2,Self Employed,58551.0,7565.0,673.0,32,Verified,7200.0,,1,23.34,,Under Review,0,,,,,0,0,10,,,0.1292036002800977
APP401223,FC02803,05/11/24,BNPL,Website,iOS,36.0,Male,Tier 1,Salaried,56617.0,14797.0,613.0,63,Verified,1400.0,,1,25.93,,Under Review,0,,,,,0,0,6,6.0,,0.2613525972764364
